instructor_id,section_uuid
3233889,"d6bcbfae-743d-3f0f-a5c9-68acd2ab0373"
3233889,"38e37954-48d0-3b48-8465-f16409942d35"
2601715,"b3fab4a7-e0bd-3de7-8116-5b9dcffa4b10"
4004540,"a8e08080-6029-3c3e-ac5d-80dc6c1de345"
4004543,"a8264613-0031-3937-b5b6-30b77c27b01d"
4004543,"4fecd67e-3dea-3ae1-b04e-6413cf14d280"
3233889,"6c6ae09f-678b-3058-b66f-a888f0bcb0a2"
4124270,"e4ccec66-7d59-3135-b732-7ee24382a304"
2601715,"c629721c-c50f-312f-9c8b-96542b3ca5c1"
4004543,"6dcc4d74-1bd0-3b2c-8d61-2870e23e491a"
4004543,"4d578f12-bdf1-3259-a1f7-6731a87c2049"
4124270,"481fd507-f2de-342e-85bb-3cf97d7fe705"
3233889,"0d7e1cbb-c1fb-303b-85e9-f625da7b14c4"
2602022,"4af2d18a-cd7f-3252-aeaf-a3538151026a"
4004543,"3231c9b0-3666-3001-9832-fb8568358808"
2601715,"1f03997c-c304-3402-96d7-cd1284ca93f9"
4004540,"d71f40f8-0293-3d36-bf7b-8e7cd2851e0b"
3233889,"f739720c-2f7f-3025-98b7-13b08fc774b6"
4004540,"b9893b97-f4a0-36ad-bfd9-5a2f0b003ccd"
4004540,"cdea433b-2985-3c8b-a891-a78e3c849fd1"
3233889,"072c3900-4740-3cb9-ac83-64d7cb791a34"
4004540,"516db206-fc69-335b-9916-8e0beac1b8c5"
3233889,"5d886b64-8908-36d5-a7b8-164a11988f6d"
4004540,"7e8a984a-61dd-3759-b488-6329c398adb9"
4004543,"f649292f-8322-3c81-9202-780f1857c728"
4004543,"acba433a-f974-3b18-8149-9585d6c2a467"
3233889,"59758a60-3f68-339c-910d-f0ec85351b13"
4004540,"83150320-0c4c-3908-9f49-895bd4149831"
3233889,"f6df57e0-cfe8-369e-a9f7-ad961aac10b8"
2601715,"f1e7245e-a109-3422-b15f-6c48113ddedf"
4004543,"485534b1-3824-3801-a5c7-5de4179d11fd"
2601715,"c7aa3362-959d-359b-b371-e3a8408cde0d"
4004543,"71f7bf75-729d-39ef-a801-929930f819f9"
4004540,"83702d99-7c8d-3055-9fca-6ef559da3684"
3233892,"ebf144d7-4dc1-39d3-b00c-b6850f1a15f9"
3233889,"d7b84dda-dba7-34c7-969c-56141c83d67d"
2601715,"ceace49b-44f0-38cb-91b9-18ef65f33d97"
3233889,"95e6c79d-aa50-3465-951d-f774e3e76d83"
2601715,"301d211e-41aa-33fb-a65b-0a3f9e4e278f"
4004540,"6054947e-0d78-37ec-a77f-9a6f38bb63ed"
2601715,"3b872001-c650-3615-939e-4272f6da0b34"
3233889,"4045a7b7-3053-38c9-9204-ef128e86f9fa"
2602022,"f75ddd68-3239-349c-887e-298d3a4144a2"
2601715,"6d438c49-5cda-3cbc-aa42-d10e04b64c5e"
4004540,"648599cd-e450-312f-a7ea-b729f64d5328"
3233889,"5fe07f95-87d9-3d31-86e8-7f83c22ff2a1"
2601715,"192d6ad2-feea-3c3b-bc34-b81741012af6"
4004543,"3ed14bba-a50f-3b23-a614-40b5c7a01585"
4004540,"af4141b9-f9c1-3ba9-a03e-9ebe78485a87"
2602022,"18be7d50-1c20-3834-aafe-cc7a6ab20c03"
4004543,"8405f682-7db6-3fe4-a331-1ed478b9074a"
2601715,"f6bcdd75-c1e4-3dfb-9d81-826562f35424"
4004540,"976e2ab5-fc53-36c3-a461-a33cb34318b9"
5010495,"7e971cc6-89a1-3d7a-a0cc-576ad2159bbf"
3484595,"42e87d2c-7762-3661-802a-14f0807ba15c"
4724900,"8585ea5a-bfe3-3046-a088-25d75ca89a98"
4727920,"16499693-31c0-3942-b45d-0565e13f99b0"
4724900,"101b7878-2e33-3c99-90f9-c87b60652306"
5010495,"ed64130e-c18a-31e3-9210-64cd4a46fe6f"
4724900,"cb33d91f-60ae-3e21-bb32-b17e5d2ad550"
4727920,"89f0e5e5-186a-3d72-9c9f-b6d150fc27b0"
4542625,"8cf5d332-2222-3d4b-a533-107009969891"
4542625,"6fcb1ebe-8a07-3792-9d4e-3bae974b38c7"
3484595,"0f6df4b0-a400-34b0-832f-f7262a127049"
4697419,"03fc10b5-979c-33d3-80c9-d298ee916460"
4740890,"949cf69a-e736-3ca3-9fcf-802f9a777b1e"
4724900,"f34a5ca6-f56a-3761-a11c-54b9e19d03ea"
5410701,"87320a61-795f-36da-a06c-d15af6f0d104"
2601150,"aaaab8b0-a629-3d27-ac2e-21bb10ff9b49"
5311716,"90afeddf-0dde-3d1f-9bfb-22dbaf96e404"
4724900,"9a818c01-bb9c-3d38-aa9b-8e6d0f06746e"
5410701,"67d72523-51e5-353b-a66d-e97fe566921e"
4724900,"3cb83adf-322a-3418-b962-1ce9b8572def"
5311716,"a4c76d09-4b5c-3162-a386-61c3654a7630"
4724900,"45b73570-8e87-30eb-8e0f-5bdb74c61b43"
4724900,"04d36d32-c2da-3b3c-8c63-98fc629c20a8"
5410701,"8ea6c619-528b-30bb-b445-8d2e4dd2be49"
5311716,"7ac09b2d-3fc9-33f2-84a4-fa1b74317d36"
3663029,"03fe6659-b40e-3c95-a58d-c01fb2629dc0"
4161963,"bdcb4fc2-bb97-313a-b890-1468c73c21b1"
4124478,"af46ce1b-a523-3307-a19a-1953be82f3e9"
617547,"33d84154-1565-326c-9624-b19075de7b33"
3996920,"8616409b-a9e7-332e-859b-224bcdd0c6bd"
3996920,"58ab6899-248c-36c5-9a79-bd0dd4fad762"
2601150,"5a78ee5b-090d-3e17-aa88-fc928bf38bb2"
3996920,"3d71e150-32e4-391d-a70f-cb431f6929fd"
3663029,"ce7c80a5-a687-3eb5-84e5-87be96bf3416"
3663029,"b610ecd8-21ef-3daa-8244-33b582228927"
3983795,"332ad857-e68b-37c9-aa3e-d2e147cd2858"
3983795,"f0772847-2fc0-3b5a-befc-60253fd479ed"
3663029,"03fa54f3-914c-37f2-948a-dea573caea9d"
3983795,"c7bd7357-f08b-3e36-86a3-b9062d5b9285"
3663029,"fad2eb0c-d040-30e2-a521-37708c8f8798"
3996920,"fcaa3187-3d6f-3deb-b628-1a0622aeb299"
3333414,"24b6ddc8-4b19-3304-a789-f05cc11451d1"
3996920,"d09f0589-943f-355e-9a7b-232ac0989d10"
3983795,"a4ba077e-1e79-357e-a425-9a688746e2ba"
5523492,"5fc43c41-ca14-3073-b80b-158fd3d1d5aa"
5523492,"937caea2-f008-3766-9925-640cc40affa7"
2601150,"dbfd5345-2f01-3518-9281-3d53ae1af37d"
5539866,"79795561-7ceb-3c2a-88ca-0e1e6969c85e"
4297117,"8931174e-c2c9-3b25-af45-689a10a74788"
4304067,"5b44afdf-c4bd-3c8e-95e1-41b60df75b4c"
2601150,"94592b26-7821-3fc2-a4fb-237546f42af6"
4280806,"18b3d13e-586c-333e-beee-4cf0cac4a776"
5176189,"c5b5b223-b5f0-39e2-bbc8-02a3772412ec"
4727920,"544f57f6-e388-314b-b9d3-1ea7f826122a"
4727920,"c80a5589-7073-36b6-a23b-a8b7198a036d"
5035944,"75030d54-1d0d-3b0f-be97-97ea32b66c97"
2601150,"07e7d4ca-dcb9-390a-a304-fb0e78fba52e"
4727920,"b72d1a2a-2df2-3842-b8cd-0113cc46d831"
5176189,"cad839e0-5013-34d1-ab7c-c9c8e063e939"
5035944,"22343e0d-3093-3bf2-a3d1-fdf77ba64146"
4587599,"5fe18ca7-4882-3c1b-ac74-93455761de2f"
2601150,"d6b0b571-590c-3b51-af92-ffcb76976cae"
4542625,"f9f60859-3e28-38ed-b623-5fe63d1e59b6"
4578265,"68eb097c-f6b3-32c2-b73b-8e1ea239cfb8"
5498061,"7c9e5808-c4a8-3f47-b0f0-c51614e29fc6"
2601150,"9ef25095-5b19-328a-a02b-b0f0187cec2f"
5692844,"72e05ad8-a0e2-3586-a17c-f10dcc1eb354"
5498061,"9ad5ef22-ed96-348f-b3cc-106e8ea4a425"
4580551,"d9325336-2363-3d03-b33f-19e19eebbb31"
4697419,"2a1ebc52-df87-3622-8c6a-fd5532f3d97b"
4697419,"08669c24-cb23-3634-a984-ba0f088631f2"
4724900,"8e4d616d-9401-30ad-9716-446f049ec46d"
4697419,"80db5e78-681a-37ea-a7a0-91c37b0772f9"
3484595,"f6a2094e-692e-3fa0-8bc1-7906c6ad0f51"
4697419,"9e85e94d-c74b-3a5b-8b3d-0d4258bed90f"
4580551,"c3e7854c-d0a3-3ac5-b698-c99a1e4c467c"
4724900,"ed8223bb-6927-31d7-86a9-9177310ebb83"
4724900,"72587ca9-4167-36ae-92ef-bc8f01aefd70"
4724900,"02059155-3100-3499-9a8d-9f33fd86c314"
4580551,"01a2bcb1-3070-37ea-9ff1-f943937f01f0"
3663029,"812897ff-44f8-38b6-a8aa-9b31cbb2d99b"
4415034,"7607dcf9-4b83-3783-9d1a-313fbb64fda7"
4432056,"1c1080cc-a138-33ec-a4a6-6675a60f3e87"
2601150,"7c06f869-d98f-3116-84d7-6a89d723f507"
4432056,"da33fd3c-637c-3b94-8c13-208423aef575"
4272825,"c41c57f0-9c84-3589-90b2-23c219345c75"
4543527,"26a44148-c4e8-3e9c-8da7-b944b2668716"
4089037,"21af0066-209f-3c48-968b-64c26c2bbde8"
581680,"15329b37-769e-3193-a344-eb1bcb737007"
4584011,"9c690b0c-a79e-35bb-a725-f9d408705743"
581680,"23bea5c8-12b9-3a2d-ad62-839132447cfe"
714165,"a6eef70d-f5d7-31a9-a190-0b7ee748d905"
4089037,"30b48983-9a0f-344d-9a5a-75f8b5ad004a"
4584011,"3f78587d-659f-34cc-a6ca-5d54474b76f4"
4739757,"4c3a1c59-6da6-3b3c-be82-5fa56a8ced56"
4543527,"7e1bdd3e-24d5-363a-b8de-65e11596cd3d"
4739757,"db4615d4-2846-3047-870a-22c13043a6d9"
714165,"5e9a0b51-df19-3775-8af4-be188c9045fe"
4726826,"b6c86673-9e16-3708-8f7f-941497f00a27"
4580460,"ebf72cb3-09cc-356b-834f-1b9c6817456a"
782235,"39457222-1773-31a5-892e-d998e00183e0"
782235,"6bfb4f78-698f-3606-8784-790f86a6c3e5"
782235,"14315647-04c4-317a-b1f6-f39016dcb3a5"
490158,"0edb84c5-d6a2-3f54-be4e-1992aa7a602b"
4584011,"5424c69d-d2db-3d86-ad8d-7de53888fa90"
490158,"31238ae5-cb89-3ac4-a5fe-ee1f6ec60c52"
782235,"b116dfc1-7d36-3fad-b903-de4d9b4984e3"
782235,"c96b3c08-86da-301a-b0a3-24d3d814120f"
782235,"3d401374-8d70-3e5e-a4ee-3a4beef539ec"
714165,"c0b5b0f4-767a-3049-9553-e5b1c7781248"
4726826,"92e9c874-e909-3d82-b554-7dc9f9b85951"
4543527,"8e3b84cf-bf6b-3c20-95e1-2dc68aa980f5"
4729600,"238540d9-40f1-34e7-8f57-cde6fce4399f"
4729600,"daf650fd-36f3-3b07-bb87-4b261adbeddf"
4580460,"0a694170-a7f5-3062-ab44-40efd4d6b55d"
4584011,"e5b0f4a0-8ab3-3feb-b835-64ba77f0dcba"
4543527,"0b4a6869-0151-3f3d-a622-8ceca39a5adb"
4442614,"cd89f625-b5e2-3205-a75c-645484db9cad"
4718637,"1aab1509-ba7c-316f-8777-e6bc7ce52a90"
5159272,"b574baec-26ad-3bf6-a9da-7d5b062291c9"
5180572,"c28df19b-870a-3006-b901-d99f597ecd25"
4442614,"e19887f5-7c88-3a63-954f-ed209ebc337d"
4951894,"105ae6ac-e020-3986-8c64-b24f65036516"
5180572,"a7d21530-526a-3e37-b4cf-cdfddff873c7"
4718637,"0168f348-0fc3-34d8-878f-6984f012fe84"
3923237,"21860c9f-a860-36e4-88ff-cb48bf45f1bd"
4951894,"d41e7436-33c7-3125-97e3-cfd4088bf515"
5159272,"2c99bb85-aff5-3ee4-8df1-b140e0f1e137"
4442614,"79e4027c-fc84-3a51-b437-18001d30deac"
5159272,"a782557e-83ec-36a3-b774-d2dc98382764"
4907658,"e9294b21-7d8e-3028-b7c1-74c3f45f4973"
4312685,"218da3f2-6329-3185-8002-d38bea5a089f"
4951894,"d03a8570-3786-3715-87d4-016d50d5c9bb"
3440107,"81d5610d-3a9c-32b4-9b9b-b6de00be0cf1"
4951894,"82d72402-0b0a-39ea-bbfa-58cfe3b0e6ae"
4442614,"4e35ed56-b61f-3299-a046-ad8fcf5b6947"
4312685,"488831b4-f993-3524-a6f7-c30429647eb4"
4907658,"94a8c074-ad85-3313-8a7a-c7d7c4ebe842"
5159272,"9a80036d-e491-3549-905f-47bb30b8b58d"
3336844,"3e0acfdc-e3d6-39ca-9544-82138126a303"
3336844,"ffc57096-abb7-306c-9c9d-fec379175881"
782235,"c9ac8932-6fe2-3b87-abb0-9639695e1eb3"
4616418,"3a39ea63-29ba-3078-a5fe-f0181d36339e"
5180572,"223b4a88-e9ff-3679-9fef-731ecf819798"
5331703,"74669d45-29b7-3258-a544-c4484e7b83ca"
4730865,"3392b1fb-a3e7-36de-9d71-1cfcb2d135ac"
714165,"5cd104f8-1b78-3f84-ab14-c9fd80dc2244"
4907658,"92c29d45-e164-36ea-89a2-3812bfe07726"
4907658,"0b69b3d6-e676-3dda-b199-118f5b314fd2"
5180572,"c8339606-d16f-3227-9108-87aa5f3ab426"
4730865,"2ef03fbf-a38c-34bc-a426-7f8f595c1507"
5331703,"3ede3653-2571-359d-a423-2ee5de5825b7"
4616418,"6c78bb39-54e0-3815-ac52-8e671cd9430e"
782235,"4ae66d87-fb6a-311d-a6af-3e64f905513b"
782235,"a37db751-3f9b-3c7b-b3aa-af0f90c78f2a"
782235,"f2e49cbd-98a6-3cd9-a1a1-4d876e061834"
782235,"493638c1-614d-3db9-a962-ca786fa89123"
782235,"e3262719-340d-3483-8c55-fa5cbd66b0d5"
782235,"560d899c-8602-38ca-ab75-2b30b28a4d61"
4951894,"bdd29af8-131e-3c5e-8b56-809644bf0ee3"
782235,"ee7f41ea-2ffd-38b2-a319-a875af5e81f8"
4907658,"75b9b81d-12e6-304f-8696-b07e058f8643"
782235,"b3fe812a-dc55-32e6-94b8-84d09697e1d0"
4907658,"e293ea7b-2d83-3b3e-b5e0-2b597efd4b2d"
782235,"bb712023-ebd9-3e10-8ad3-9cf55cd92daa"
2602085,"1e8be34d-c0d9-33e3-bfa4-bfdc80594a0d"
4884506,"0dc2db69-3934-3f4f-b653-374332fedb38"
4442614,"6916e01a-f6e8-3375-9c77-115a697c7c29"
5180572,"99076ede-2a54-3d2c-b109-d5f38e83e162"
4951894,"2b0cdd07-9fab-32c2-8b22-fb5f9519f8ed"
4884506,"229d3c68-b552-3887-a646-472cd87459e9"
4442614,"0e3bf627-7bb1-3fac-a0ec-71e0b15420c8"
5180572,"cd6340ac-ad8e-346b-8813-7c1e9995abb1"
5007691,"d0646467-dbca-32dc-a7b8-ad7c44f052c4"
5007691,"324bf242-34e0-3f16-81ae-8e54c05d664e"
714165,"2c355026-896d-372f-85bb-1a43ea995be6"
5159272,"407568e0-6747-3889-a1e9-5090c1065f7f"
4951894,"da9cd182-c49b-3797-a286-96981210c3aa"
4951894,"4d8f2d8c-a624-3025-963d-ce9cb7615a30"
4732935,"ad7b1222-0436-3103-9b57-30597c18d66c"
4616418,"b1771626-1b39-30d5-9a7f-b3dc10ab4699"
5161662,"9edb2a44-d4a9-39fc-9f08-9a350f132538"
5161662,"61d70422-e8f6-34a7-b811-3e5d39bceea5"
4616418,"2aa86b27-6fbd-3075-8d10-73ac9c28a39e"
4732935,"7314cbc3-455d-37df-9e30-87edec205d5d"
5159272,"53978a4d-fc72-3d77-a939-b9ced03c3ad0"
4165044,"3dd52c67-2ce3-355b-8e97-61dd7ab40e74"
4159413,"58829ccd-b3ed-30d5-9947-1b72594641f9"
4135507,"d1080b7f-e79b-344e-b193-49b172c1e508"
3976723,"503b6e61-83f7-38ac-95ea-ec355af159a7"
4007914,"d89a0f1a-7245-358a-9122-428509887aca"
4159413,"f753a810-86dd-34ef-a3ef-b6c3213f5065"
3976723,"960291b4-4288-35f6-a66b-6e0cddfaa3ab"
3977008,"2b7a2194-7ebc-3c0d-bb96-5830b4d39ee1"
4135507,"2dbb0e16-de74-3660-a363-93e794482e3a"
3977008,"4656fe2d-c6b4-3338-8aba-a2e8ba414f60"
4165044,"3c84d906-4ced-3001-a837-0aac37f423a8"
714165,"26455847-942c-396c-ab23-ef74734b668f"
4587376,"42fa858b-62f2-3e6c-844c-67428631b071"
4730865,"0e3d2539-2da5-3b99-8b0a-551dab366a68"
581680,"84cbb857-881c-3a91-bf6b-bd0ad5465777"
4729600,"8f4c140f-b38c-3344-8616-56134cc77306"
581680,"be9d4541-aa1f-3dff-a88f-7a55d9383ae5"
4587376,"34a4a10d-6cee-3e74-b18d-37772e39576c"
4907658,"8b4d94e5-aa64-3a4d-ad08-13111db0f7f2"
4729600,"c829cbf5-13b4-327e-8066-935209a0b56a"
4730865,"2092f32d-ab4e-36e7-b8a3-3fb9bc5fb8cd"
4907658,"f097a148-603b-3c99-8bca-da82be09e037"
4135507,"c8e7ebb2-9fa4-3351-a0d8-50c86375196a"
3492671,"555f0f0d-6e5b-3e39-b594-ee6bcbc3d780"
4165044,"87207d4a-c706-3d7b-9049-ed70555d4f69"
4165044,"397f2f51-a3dc-3568-a4f4-a7e6e8b1eb7d"
4149727,"56811ea8-e71e-34bf-a7e3-8e0c90ae691f"
4149727,"b3e5e46d-50d6-33f6-942e-082e02075809"
4255194,"6b067f3a-eff2-3850-a2f8-c022160b85fd"
4135507,"8b742b9e-3998-3a97-ad76-dc12b4ec6111"
4255194,"d34a80de-cebd-3153-a482-05ca37767892"
4384815,"c4b81e8d-771a-3e90-bb35-45f1c4db1c9d"
3492671,"4f1d9db3-49c4-37eb-a377-252051c5f4d7"
3979269,"f5c37b3a-f82e-3865-984f-47b6b42e2a25"
4147499,"5bff0e0c-fb46-3207-b16a-d3ae2ed2c189"
3987382,"4b3436cc-9258-3910-a367-2edb0c695383"
973793,"4d15972a-8a07-3d53-aff2-8d5ac85df867"
4149625,"3302a066-832f-3150-a084-ad894500fae1"
4149625,"5d34996d-64ee-3baf-a6cf-eaf5751ba01c"
4165044,"9bff4a06-d2d7-34c7-a439-7a3b6884f88a"
4159413,"67cb5bcc-3a2a-3a74-8359-aad89cb540ae"
3979269,"fca67857-46a1-3c99-9ec0-6f24ff311d31"
988895,"2c1fac23-34b6-3feb-8e79-677a614ffa72"
4159413,"8c1366ff-79cf-3ac3-8977-352aa3fa14df"
4147499,"3955bc31-b64f-348d-bc6f-e075bf34955c"
210075,"ef255b21-2134-30ec-a64b-94ffe72c2c09"
4165044,"9d429517-1ff7-33d1-86b9-ba6261f93fc9"
973793,"267cdc08-bd55-3997-9a3d-c58e151f6a79"
3987382,"f22c5833-d829-35c9-b8ba-f5a7f8235578"
5026185,"7a4e216d-558b-3d42-a965-bb9fe5c5b3a1"
4580460,"a33b385f-b06c-32c7-a71a-bafa6bdb3020"
4577495,"799fefa7-96e1-359e-b993-26769152d5eb"
4577495,"319fd99f-dbcb-3438-a784-aee0c08119d4"
5026185,"81431bf4-d8ae-39f0-b9f0-f9cf22ecb01a"
3923255,"5f4e859e-26d9-3d7a-b0b1-e1b5d2c966ce"
4580460,"4a8bc846-745b-31fd-948f-02fcb87669c2"
5124107,"51bb47e5-49d4-3e35-967c-9b80bba80395"
3923237,"3514cf2a-4dae-3c1a-ab06-6577d45ad092"
5124107,"477f5b32-b21e-356e-b883-64bc0592bb3b"
3923255,"0b3c46f3-392c-302d-9900-3d6f5d542549"
3336844,"ebe8bd9f-5ff0-3bfb-9f4c-b267d5fb5e51"
4159413,"486c0a0a-e851-3dfa-864b-6046c7124ed3"
714165,"49e6b1a7-df2f-3a82-845b-95afce3e7918"
4422102,"2544f2aa-7799-3e66-a125-e4ef3281007e"
3616341,"d33ef396-8d3a-3295-ae44-7a696a17e6ee"
4159413,"a6043b4f-87a2-3f21-88be-2630760f6b7e"
782235,"1758bdd8-c131-3892-ae60-34c1c1a7ba02"
782235,"9ef5b005-19cc-340c-af14-4614252d2876"
782235,"e42eb042-af52-302e-bde6-88dd03478ff0"
4569163,"3951fa9c-a0ea-3be4-9473-ebc2553161dd"
782235,"df2c1e76-f59e-342e-b2e9-e8360781e49a"
782235,"8c635904-d445-3e63-bc19-91ad8215d7d1"
782235,"d534feb1-df65-3d0d-9429-00988fe594f5"
4541047,"6a7236c0-b264-30e2-a5d8-74e1c83e9b37"
4569163,"8b9894b7-c7b5-3500-8d47-6e245ad6e312"
3616341,"fabc5eeb-f177-3654-a232-eaf5d7a9e0c7"
4541047,"598a5a22-d31e-370a-a891-f6cf78c76671"
4422102,"211d5db9-8785-3fdc-8055-cdfb88dd8724"
3336844,"273b9744-9407-3271-9a68-000d6b2c9872"
714165,"863e64ee-1852-3af9-8bf7-5826be32d102"
4298797,"72427049-1846-3da3-b7f5-405b075963c3"
4007914,"5c8ea251-bfd2-3b2d-b307-ef460b921848"
4298797,"b9b653c8-27de-3516-94a5-1ded1fc9b503"
4007914,"c09dfa4a-c2a5-3919-9cef-2be0bc4b8458"
4007914,"5e5c717d-f05f-3d6b-ad84-ecfe8167e87b"
4007914,"cb21ee4b-fdc4-3004-92d7-32e187725d13"
4007914,"23dad947-b098-3de0-ad22-98d64de274ad"
4153214,"ee327ce0-3a07-3fa3-8b1a-5eabf0ef139e"
4135507,"0515ae0d-6ed5-3e45-86b0-7b0ba6a4dbce"
3605014,"28a141a2-8c9b-3959-9dad-554e58c049d6"
4153214,"f2ef295d-506a-359f-8ceb-46740c84cb44"
4135507,"b14f10b4-4c65-3af9-b253-732784dad119"
3364112,"5853ba33-7f4e-338f-a331-ca57e7da6bce"
3364112,"c90c6d01-feac-3fd2-9fa1-f681fb9c4159"
4007914,"70211d36-1ece-3db9-80ea-5483290a3597"
3605014,"03b61595-697e-390e-8f20-09304f63455a"
5027936,"a363dff6-4908-358b-9771-4e646df0e2f5"
5475632,"de5c7db1-ce5b-3c40-9522-0e0d6271d410"
4954777,"5864bd63-6163-3176-931b-bfd05d37dd61"
3923237,"87060040-a35d-3d11-aab8-aa76cf795e56"
5027936,"f6a25184-7a16-3505-990f-5119cb60e834"
782235,"c733693f-2adf-38fa-ac9f-34b22465c977"
782235,"71296e10-cb06-3140-910c-ed8a1c00d0f8"
782235,"38f24d08-59db-3808-a71a-ba4c38dcc3f3"
5523979,"b0c8239f-d422-31f8-841a-a26eb6bb79f5"
5693729,"248b52d4-4cc6-32df-91c7-52e0a6e7f99a"
5523979,"3339772b-3c61-386b-8697-0d8da5c293e0"
782235,"20121673-53ab-3003-9963-d17c67553878"
5475632,"858ee92b-90d8-374d-a8e5-ad708302cd89"
782235,"3c2dc50a-faf5-35cf-9193-3773474d9dbc"
4954777,"cc3bb205-1947-3a1c-92db-b5a3740098b7"
5693729,"2d24fbdd-6104-3b65-9220-744af5df6f2d"
988895,"e60586f8-c4a5-3fc2-b682-8f2a10e29a1b"
4270657,"118d5e91-31ef-3f25-b7a2-102786c154f4"
3492671,"7850b653-a7c6-31d9-853b-41e41150a0ef"
4287495,"8913b9eb-9f07-3622-b47c-4de34c85a52f"
4153214,"16071a18-8849-3f79-b02f-896ede77b3c9"
3492671,"44e8b7de-7550-3ce8-b982-3a7470ee721b"
3497899,"3c499452-44c5-3515-9807-e74a2ca48838"
3497899,"dd3bd7ea-1c0e-3a6d-817d-fce68f13abdb"
4265980,"639423a6-be99-3ee4-8aa6-ccf8b3b2c94e"
3522006,"2880bbe3-8fc1-3ef6-94ec-851ff6306a5e"
4265980,"b0432e3b-82da-3f6f-b5f9-a3383ea45dd3"
4287495,"3e39f27c-3c7e-3be1-8534-9831cb41daa0"
291264,"64119c48-17e5-3458-9c00-e0219735a7e0"
4153214,"ac7ac0c8-87b5-3a7e-83ec-22241f3822cc"
3522006,"b99c50ef-1804-34bb-b053-70b432a94c6d"
4270657,"414b0c3e-9793-3955-bb37-16474a312fb7"
3976723,"c895aa39-dbe3-3e51-a4ec-38ce3bcdbf49"
4135507,"38957cbc-576e-3d1b-bd06-b2c398cfd473"
4147499,"64e0fbdb-cf7a-3574-8b3b-2ac83ad1f4c9"
4135507,"179dc874-1b31-3ad8-bc10-67c02486d7a3"
3615605,"6344462a-48ff-33a9-b8cf-db11a24f2216"
3631443,"3a5de32e-09bc-35ec-8c95-7b02b3b99467"
3631443,"ed439155-1510-3c0a-a94d-f25331d1582b"
3976723,"f83d005b-0445-324f-98e8-2725e4876f81"
4286844,"8de4cc12-9470-3954-b948-6258f38a7503"
4286844,"555390b6-5cbc-3d3f-ae65-fb79817165a9"
210075,"8716cf8d-045f-3172-bf6b-b7c6a00310c6"
3615605,"8542679f-abb4-3a90-947b-a8af8e3a5496"
714165,"6d994bea-b0f9-3dd7-bef7-31de1aa2d3e7"
3492671,"8b0b9d24-7722-3417-b891-2e57fa32574a"
3492671,"cc975d2e-f83b-3e17-ba58-69dc55d93400"
4147499,"6b49a7ac-9d7b-353c-8ce9-6a2fd5ce81d6"
5007691,"f118fbee-4252-36f3-8157-7b578e22d251"
4907658,"8cd056b6-c7f6-37bb-b3d0-cbc54c85ff5f"
4732935,"c8b28643-0170-3bfe-bfc5-45e0e2837748"
782235,"74ef150d-e46d-3b27-87db-027ffb707afc"
4732935,"daa5f1b0-d7f8-379a-adfe-520f791f6199"
782235,"74e01970-6c58-348a-8292-9c3f48bb95c7"
782235,"ef341a29-83d5-3970-ad13-892e71a93320"
313623,"2638e62c-ca3b-3f44-ba6c-3393ad4a15e1"
5007691,"f41a460a-5a35-3ba0-b159-1367581d7965"
4393980,"002945c6-f690-3cc9-a42d-680151eb2771"
4393980,"ae7f3378-187a-3d99-81e7-2d8ccf2d49cc"
4884506,"5ff053dc-a0b1-3b6e-bfcc-55798fd5ab75"
4884506,"7f553254-7596-3d94-9eb6-dd17f04ecb20"
782235,"0fcf99a7-0b52-371b-a5cb-75199ee4a473"
4907658,"af70811b-0bb9-3b8a-bd56-356b1bdf9c89"
714165,"5cc9531d-e7af-3b81-95e2-85c2d28e4643"
782235,"03bc681e-74dd-3cc5-b6d4-cf3fc11a38a1"
782235,"ee35fda8-bfc4-3118-83de-7e2023841607"
313623,"089a5705-5477-348a-ba92-059917a28c20"
5634078,"f1c2463c-3f3a-3660-9178-7bbae79c7517"
5188372,"bb0cfbcc-3cf9-3f3f-9071-9365f7a41750"
782235,"5a3314cc-56c6-3e96-a4d4-f8e466607e1d"
5922818,"c809a007-c175-309b-9d0e-970456995647"
5922818,"78536e04-75b1-3e8a-98a5-21162a95ebfe"
5523979,"d3043f0c-9859-30a0-9d6d-273c1ca09074"
4015117,"e85b9b2d-80c8-39fb-8de0-a7d6d02b02d8"
5188372,"2b35155f-1324-36e8-b1e6-ea5f75bcd430"
5027936,"23776de0-7118-3702-9d9c-cbdc994e4d68"
5523979,"040c2e80-113b-3ce6-8029-e4e6cb06f829"
5634078,"e305216a-0dcb-37b2-a82e-ca555cfb7d18"
5027936,"e0cf509d-9243-3585-8190-9236ba412927"
782235,"9d533587-58e6-35c4-a343-3731a4229f0c"
782235,"1dd365be-4c77-34e6-a9e6-0613914db7d5"
782235,"c46bafcb-5b6f-311a-882b-baccd0ea59c3"
782235,"15ecf310-e3fd-3629-86a0-3bab6e351826"
782235,"d85097ff-2600-39c8-a2c8-3e864e4f9105"
5922818,"63f154f9-b5bc-3a3b-8071-c0aa5ff19e64"
5922818,"fbab940c-0d13-30fb-a4d3-7c57265fc729"
5159272,"7dbee115-c730-3644-bab6-0f2bd37900e1"
4884506,"27ecad74-20f3-30db-bedf-e6943603ab42"
4884506,"06f4889e-ada2-3e4b-848a-3eb2c419f592"
4951894,"7567d96a-c9eb-36f9-b45b-270047efacab"
2602085,"5f824d3e-8ac4-3a04-91eb-b577207e71ef"
