course_offering_uuid,section_number,a_count,ab_count,b_count,bc_count,c_count,d_count,f_count,s_count,u_count,cr_count,n_count,p_count,i_count,nw_count,nr_count,other_count
"79dae643-d275-3a3d-9b82-1b8a362a52bc",1,35,12,4,4,1,1,0,0,0,0,0,0,0,0,0,0
"8cb0c8c1-f4eb-3946-9532-06d18f366d77",1,24,8,8,5,2,1,0,0,0,0,0,0,0,0,0,0
"c4ab0f87-e668-3e6e-95e1-7a99b355438e",1,18,19,7,6,2,1,0,0,0,0,0,0,0,0,0,0
"865a24df-a90c-3568-ad6a-650d0a680b85",1,21,9,8,7,3,5,0,1,0,0,0,0,0,0,0,0
"dea73dc2-4c8f-3761-8316-a4e5ff0a2a34",1,18,9,11,5,3,1,0,1,0,0,0,0,2,0,0,0
"f89a7882-641e-301c-9d84-e29bed80e08b",1,18,9,10,6,3,0,0,1,0,0,0,0,0,0,0,0
"6841886b-4f2a-3156-afbe-832ed54bb6ce",1,25,11,6,5,4,1,1,0,0,0,0,0,0,0,0,0
"6fed071a-8bac-3436-87b4-2d02eb258acd",1,14,11,12,6,5,5,2,0,0,0,0,0,0,0,0,0
"a9c55cdc-7ae1-318e-a47f-f4202f775479",1,14,14,11,4,8,1,0,0,0,0,0,0,0,0,0,0
"e23dea3c-ad2f-3539-8e05-6a6fb745cb94",1,16,9,11,11,2,4,0,1,0,0,0,0,0,0,0,0
"1cb0f36f-0c3d-3823-b4f7-132bf9519426",1,11,5,6,5,3,0,5,0,0,0,0,0,0,0,0,0
"f1b8c80b-2f4b-33de-b6b0-9da10a2aaba5",1,24,12,12,6,2,2,1,0,0,0,0,0,1,0,0,0
"be062c6c-65db-3cf2-92a7-860a411021be",1,27,13,9,2,5,2,0,0,0,0,0,0,1,0,0,0
"d3e9ab6f-f23e-3b44-871c-3e5181da4060",1,16,12,11,8,6,1,2,0,0,0,0,0,1,0,0,0
"b2b308b1-4426-3d74-b856-059821741dcd",1,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ba8eb29e-f1e9-3a44-b8dd-2a03eafbb4db",1,10,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"e48d8b0f-beff-373e-b16c-fe0f9f830514",1,12,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"95e34ae6-049a-35bd-8239-91139bd43d76",1,8,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0
"95e34ae6-049a-35bd-8239-91139bd43d76",2,9,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0
"d2361a6d-8bcb-3c93-9311-e94b99d30b40",1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d2361a6d-8bcb-3c93-9311-e94b99d30b40",2,11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"d1d85bd3-a7e6-3ad1-97fa-60aa9d5980a1",1,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"d1d85bd3-a7e6-3ad1-97fa-60aa9d5980a1",2,2,8,5,0,0,0,1,0,0,0,0,0,0,0,0,0
"dd9547ca-0bbf-3be7-b6e5-50a48bd5809a",1,15,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"9778afa0-8deb-397c-b770-4554662f34fa",1,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"67f80e10-e739-3769-a2d7-ea0d38672f96",1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67f80e10-e739-3769-a2d7-ea0d38672f96",2,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"e6a7803c-a7a0-3c7d-80b2-9514c568ad19",1,8,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"e6a7803c-a7a0-3c7d-80b2-9514c568ad19",2,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2c9ce0a6-b35f-3df3-a463-ce063bf7959f",1,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"6f5a7ce1-1b59-38b5-905f-1526149c3c4b",1,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b899bcb5-7fe3-3292-a1bf-b3e20e2f6513",1,4,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"497b8959-3143-37b6-b4c0-0f6f6e172f18",1,9,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"9bc354e3-f07e-3792-905c-f37d83827e84",1,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b33bfe2f-94fa-39b0-931c-7b575ad60caf",1,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"b33bfe2f-94fa-39b0-931c-7b575ad60caf",2,6,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"f7a0ea1f-7696-388e-b8ac-2cc5e8c82e9e",1,10,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"32014f2e-f907-360b-9c38-801065d857c6",1,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"32014f2e-f907-360b-9c38-801065d857c6",2,3,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0
"a1008d5d-4a5d-31b4-a925-c5fffee05bc7",1,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"e5f093fc-8257-3911-b2da-4ae92c153adf",1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e6704d2b-fdc6-3f0f-89f8-21a60b593ce5",1,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ea3661e4-f3c1-35e8-a2d0-f0223892490c",1,7,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2972bfa7-a45b-3937-81a1-a2186c35c3c8",1,22,11,16,2,0,0,0,0,0,0,0,0,0,0,0,0
"11b14dc5-d093-3703-8c60-38368186df54",1,16,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0
"11b14dc5-d093-3703-8c60-38368186df54",2,9,9,10,2,0,0,0,0,0,0,0,0,0,0,0,0
"fe1e17b9-de08-34de-8226-a4018309e22a",1,7,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"282270d5-47a7-39cf-958a-8cb39af5247b",1,29,13,15,4,1,0,0,0,0,0,0,0,0,0,0,0
"94d0d740-0ef4-32c5-a1ef-2477e40021a0",1,7,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0
"94d0d740-0ef4-32c5-a1ef-2477e40021a0",2,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"f863c212-7036-30bd-836b-41775effcaf1",1,33,14,9,6,1,0,0,0,0,0,0,0,0,0,0,0
"8387e43d-18ff-3fed-81cb-9ffc64bf6ca3",1,25,5,8,1,1,0,0,0,0,0,0,0,1,0,0,0
"3f360997-cfae-38e1-86ee-b1d439724a4d",1,15,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"3f360997-cfae-38e1-86ee-b1d439724a4d",2,12,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"a7c79497-f863-3947-84f6-1d1aa7e0c480",1,12,5,11,2,1,0,0,0,0,0,0,0,0,0,0,0
"a7c79497-f863-3947-84f6-1d1aa7e0c480",2,10,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0
"b705baa6-46de-3b51-9f2b-a35507715c5f",1,4,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0
"b83bdf33-516e-38c4-a76a-313ebe4d296a",1,7,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0
"c00aad9d-4e92-308e-a5f1-759c9dd549e8",1,3,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0
"6f9a630c-63ae-3c64-83f4-158fe359985c",1,3,0,4,2,1,0,1,0,0,0,0,0,0,0,0,0
"bc2bfb3a-f611-35cc-8da2-766b55b6b591",1,17,6,12,9,2,0,0,0,0,0,0,0,0,0,0,0
"b8c57c4f-e8fa-3a36-8b35-24721c38612a",1,12,16,6,3,4,2,2,0,0,0,0,0,0,0,0,0
"d5fcc034-6a37-3a3c-ad33-7aa9cf2e568c",1,16,7,11,3,4,1,2,0,0,0,0,0,0,0,0,0
"7a2b3749-fd70-3f08-9c96-9a4c2696f5d1",1,23,3,12,7,5,0,1,0,0,0,0,0,0,0,0,0
"e9b79dc7-6b51-3d85-be77-322012cc9900",1,13,9,13,5,2,0,2,0,0,0,0,0,0,0,0,0
"e9b79dc7-6b51-3d85-be77-322012cc9900",2,11,11,15,7,2,1,0,0,0,0,0,0,0,0,0,0
"4d4dfe27-6ef6-3fde-ad36-ea87dadae607",1,40,20,11,4,5,1,0,0,0,0,0,0,1,0,0,0
"608bf467-bc64-37b9-b8a2-086d3ecd78de",1,18,9,10,4,5,0,0,0,0,0,0,0,0,0,0,0
"c7418f16-d906-380b-8fa5-ee62cb205d0f",1,19,5,7,6,5,2,0,0,0,0,0,0,0,0,0,0
"4f4f41a5-356b-372d-a0d5-a6ecd3729f71",1,24,20,16,8,4,0,1,0,0,0,0,0,0,0,0,0
"ab051ff6-f6b6-31af-92ac-ed6cfd8eaa3b",1,50,16,97,57,58,3,4,0,0,0,0,0,1,0,0,0
"4b8feff2-9b62-35db-92c8-6e5ff32a0ebc",1,58,37,77,41,31,11,2,0,1,0,0,0,1,0,0,0
"8b043e5e-c411-3e88-8683-55064a7d63df",1,26,15,80,48,59,6,2,0,0,0,0,0,0,0,0,0
"df4849dd-878d-345a-b2f8-cc144bdbe112",1,34,13,57,40,66,9,1,0,0,0,0,0,0,0,0,0
"2ee345c7-efd3-3a57-b6cb-61e37fba9549",1,93,37,40,16,21,11,1,0,0,0,0,0,0,0,0,0
"4c9c2ed4-3dfc-3164-9077-9350e051527d",1,81,51,77,38,20,6,1,0,0,0,0,0,0,0,0,0
"163c2d6c-be38-3f17-bf04-1b5d47ce57f3",1,72,29,84,40,26,1,4,0,0,0,0,0,0,0,0,0
"bb81c441-0627-3a81-9960-26b9ba39a9a0",1,58,42,89,17,27,10,1,0,0,0,0,0,0,0,0,0
"c401a706-0b51-3570-b3a5-0ca7d2b110e7",1,54,25,68,25,107,8,0,1,0,0,0,0,0,0,0,0
"4bff2443-6850-330e-991c-0a288d9c9597",1,55,35,82,12,20,6,3,0,0,0,0,0,1,0,0,0
"65fb968d-5c6d-3621-a51d-27e5fa1eacbd",1,36,37,79,40,73,6,1,0,0,0,0,0,0,0,1,0
"011ba782-6fc8-38d4-931d-146a9be77411",1,42,10,87,29,80,3,3,0,0,0,0,0,0,0,0,0
"f3297fa8-7ca9-3951-9200-50c6fd04e422",1,34,12,72,29,76,33,1,0,0,0,0,0,0,0,0,0
"bc020cf5-8369-3bb7-9c46-4980e206775e",1,50,37,103,40,36,8,2,1,0,0,0,0,0,0,0,0
"a3f48edd-bbec-35dd-93a4-470f8688058b",1,77,43,54,32,37,8,0,0,0,0,0,0,0,0,0,0
"4fec4df6-cbf0-3640-94ac-c16ca9b5caa1",1,118,75,69,18,24,2,0,0,0,0,0,0,0,0,2,0
"f6765294-870f-33da-8c47-db45bd539300",1,66,23,58,26,73,16,1,1,0,0,0,0,0,0,0,0
"dde28772-17f5-300b-a7de-0a5d2cdbd715",1,52,21,87,44,96,10,1,1,0,0,0,0,0,0,0,0
"6cf79f01-9f89-3451-a946-81be09c99f0c",1,67,39,83,23,52,13,3,0,0,0,0,0,1,0,0,0
"e98d2506-a524-3b12-acc9-83a11cc05e15",1,42,22,64,26,80,4,1,0,0,0,0,0,0,0,0,0
"1940dd55-a190-3014-86b2-ef4c235aaf1b",1,84,47,97,27,57,8,2,0,0,0,0,0,0,0,0,0
"234566bf-dfeb-33c6-98c7-178a77cf1574",1,41,41,74,35,9,6,3,1,0,0,0,0,0,0,1,0
"95b32f25-98c2-38ea-b3c8-6af366462a72",1,8,4,6,8,0,1,0,0,0,0,0,0,0,0,0,0
"5c9aaa42-19ee-3ec4-bec4-848aac30fd9f",1,16,11,5,0,1,0,0,0,0,0,0,0,1,0,0,0
"29f9f6cc-9862-341c-a061-555644ff87bb",1,15,10,7,5,4,1,0,3,0,0,0,0,0,0,0,0
"fdec3550-17c7-354d-87a0-1d32f3fbb3fb",1,12,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"96b11da5-6cd8-3020-a24c-2bd321e39b01",1,6,11,8,2,3,0,0,0,0,0,0,0,0,0,0,0
"763cb191-b338-319a-984b-600fb627e089",1,11,12,14,3,0,0,0,1,0,0,0,0,0,0,0,0
"97205f0e-cdab-3e98-8121-3ff10eb2b361",1,17,16,5,1,0,0,0,0,0,0,0,0,0,0,0,0
"c0c96dee-8f13-314b-9d45-cf19a9fce28c",1,10,7,4,4,4,0,0,1,0,0,0,0,0,0,0,0
"21f8b321-b65a-3c42-aabe-806a7cba686b",1,12,7,4,1,1,0,0,2,0,0,0,0,1,0,0,0
"cff9190b-aa26-312a-92e4-f7f379df99ea",1,14,9,6,1,0,0,1,0,0,0,0,0,0,0,0,0
"42aebbf1-0d8f-3894-9869-ebb426c18514",1,15,10,9,1,2,0,0,1,0,0,0,0,0,0,0,0
"f11b01ae-7067-31c2-a712-787e31804e3a",1,16,14,2,0,0,1,0,1,0,0,0,0,0,0,0,0
"79f7723b-2743-3e30-a48d-061d13df2a8c",1,37,13,11,0,2,0,0,0,0,0,0,0,0,0,0,0
"b3ed2f25-363d-3efd-bcd8-a8ec34b507f4",1,50,15,5,0,0,1,0,0,0,0,0,0,0,0,0,0
"e4ca13d5-164a-3cf2-ac5a-529a5ff3b8b3",1,38,35,12,2,1,0,1,0,0,0,0,0,0,0,0,0
"8d24e9c4-aa94-3b9f-a7ea-4fcb8883a4b4",1,47,31,11,3,0,0,0,0,0,0,0,0,1,0,0,0
"64464b8b-2a43-3fb4-a96a-67f2d123069b",1,39,26,6,2,0,2,0,0,0,0,0,0,0,0,0,0
"11d89a98-3b6b-3ebf-b459-793470cfa3f5",1,86,26,6,2,1,1,0,2,0,0,0,0,0,0,0,0
"aa1b9dc6-1a51-3907-ba3d-f8694ae2760e",1,39,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"051b0cf8-e61e-3801-a1c0-e907c8eb21b1",1,83,35,15,5,2,1,2,0,0,0,0,0,0,0,0,0
"291be520-e8de-3f52-943a-fb294c69016a",1,79,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6f02a18b-f443-328c-a113-5934ef43f6d8",1,70,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"6c866f88-bce6-3e35-8f6c-38446a3fea85",1,60,6,13,4,2,0,1,0,0,0,0,0,0,0,0,0
"14b7061c-f288-3955-9ea9-0cf120e24fc9",1,32,14,51,5,15,1,1,0,0,0,0,0,0,0,0,0
"14b7061c-f288-3955-9ea9-0cf120e24fc9",10,13,5,28,8,8,6,2,0,0,0,0,0,0,0,0,0
"76ccd469-7d09-3ded-a4f3-a031fbd91213",1,14,14,44,3,17,1,5,0,0,0,0,0,0,0,0,0
"76ccd469-7d09-3ded-a4f3-a031fbd91213",2,11,4,36,5,18,2,0,0,0,0,0,0,2,0,0,0
"3423f884-68ab-351e-abe8-2f442cb0c2a1",1,37,16,46,4,12,0,2,0,0,0,0,0,1,0,0,0
"3423f884-68ab-351e-abe8-2f442cb0c2a1",10,6,5,33,7,23,1,0,0,0,0,0,0,1,0,0,0
"a7aea7b8-e7a4-3d6d-8278-4b002cf9787e",1,59,13,35,5,4,1,1,0,0,0,0,0,0,0,0,0
"a7aea7b8-e7a4-3d6d-8278-4b002cf9787e",10,8,10,39,7,28,5,3,0,1,0,0,0,0,0,0,0
"d0d92b69-313a-3fc7-9b8b-628551433733",1,22,10,26,6,8,2,1,0,0,0,0,0,0,0,0,0
"d0d92b69-313a-3fc7-9b8b-628551433733",2,24,3,28,2,11,2,0,0,0,0,0,0,0,0,0,0
"f994145f-9568-36f4-acdc-143b79a51158",1,19,13,53,4,18,1,2,0,0,0,0,0,0,0,0,0
"f994145f-9568-36f4-acdc-143b79a51158",10,5,4,27,7,18,5,1,0,0,0,0,0,0,0,0,0
"1de8e1b1-6835-384a-a537-c1ffc629f412",1,21,15,53,3,18,2,0,0,0,0,0,0,0,0,0,0
"1de8e1b1-6835-384a-a537-c1ffc629f412",10,15,3,37,8,14,1,0,0,0,0,0,0,0,0,0,0
"554c5023-f3c0-35b9-afcb-88c643bff811",1,25,11,46,3,8,2,0,0,0,0,0,0,1,0,1,0
"554c5023-f3c0-35b9-afcb-88c643bff811",2,6,9,17,4,2,0,1,0,0,0,0,0,0,0,0,0
"554c5023-f3c0-35b9-afcb-88c643bff811",10,2,3,28,1,17,3,4,0,0,0,0,0,0,1,1,0
"41e5e7b2-7697-3bee-bb0e-6eb7387cc8e0",1,26,18,48,5,17,1,0,1,0,0,0,0,0,0,0,0
"41e5e7b2-7697-3bee-bb0e-6eb7387cc8e0",10,9,12,29,4,17,5,3,0,0,0,0,0,0,0,0,0
"e1ee8b21-7372-3311-b97b-d954126ee36a",1,21,8,41,3,8,1,0,0,0,0,0,0,0,0,0,0
"e1ee8b21-7372-3311-b97b-d954126ee36a",2,21,7,28,1,3,1,0,0,0,0,0,0,0,0,0,0
"6520449b-f068-3eec-b426-75cc07f450b1",1,6,4,17,1,7,2,0,0,0,0,0,0,0,0,0,0
"6520449b-f068-3eec-b426-75cc07f450b1",2,14,8,47,6,12,2,0,0,0,0,0,0,0,0,0,0
"d50e2d58-6447-35d0-b598-72dc0ff1cdd7",1,19,11,32,2,8,2,4,0,0,0,0,0,0,0,0,0
"d50e2d58-6447-35d0-b598-72dc0ff1cdd7",2,29,9,24,2,3,4,0,0,0,0,0,0,0,0,0,0
"3271a486-d41d-3416-b602-1a69a82e27ae",1,23,8,57,8,14,2,3,0,0,0,0,0,0,0,0,0
"3271a486-d41d-3416-b602-1a69a82e27ae",2,26,15,56,5,16,3,1,0,0,0,0,0,0,0,0,0
"e76c163b-d778-3688-903e-29d909f77e96",1,24,5,58,5,15,7,1,0,0,0,0,0,0,0,0,0
"e76c163b-d778-3688-903e-29d909f77e96",2,32,7,36,4,8,2,0,1,0,0,0,0,0,0,0,0
"a0f0d9c8-3c11-3954-95e3-17491ff6935d",1,19,10,44,7,14,1,0,0,0,0,0,0,0,0,0,0
"a0f0d9c8-3c11-3954-95e3-17491ff6935d",2,28,12,45,7,13,2,0,1,0,0,0,0,0,0,0,0
"116e387c-c6ce-38ef-b369-993c30e845a2",1,50,16,50,1,3,1,0,0,0,0,0,0,0,0,0,0
"116e387c-c6ce-38ef-b369-993c30e845a2",10,20,4,40,10,17,3,1,0,0,0,0,0,0,0,1,0
"da3ecd18-4ef1-346d-a13a-2d1a36ffcb50",1,14,9,49,9,18,2,0,0,0,0,0,0,1,0,0,0
"da3ecd18-4ef1-346d-a13a-2d1a36ffcb50",2,13,11,34,9,7,0,0,0,0,0,0,0,1,0,0,0
"da3ecd18-4ef1-346d-a13a-2d1a36ffcb50",10,3,4,15,7,10,4,3,0,1,0,0,0,0,0,0,0
"7be7141c-c84e-30da-a4e5-d2622a8e5aab",1,10,12,8,1,2,0,0,0,0,0,0,0,0,0,0,0
"7be7141c-c84e-30da-a4e5-d2622a8e5aab",2,7,9,6,3,4,0,0,0,0,0,0,0,0,0,0,0
"7be7141c-c84e-30da-a4e5-d2622a8e5aab",3,8,2,10,1,0,0,0,0,0,0,0,0,1,0,0,0
"2202244a-8699-3eec-9bca-13d6f84ec7e3",1,9,13,13,7,2,4,1,0,0,0,0,0,0,0,0,0
"2202244a-8699-3eec-9bca-13d6f84ec7e3",2,8,4,7,2,1,1,0,0,0,0,0,0,0,0,0,0
"0fb78800-0685-3400-81ff-60ec92e5ae54",1,13,3,5,0,1,1,2,0,0,0,0,0,0,0,0,0
"24ecaa29-adb3-35e4-aea3-9259589e4839",1,27,23,22,7,6,4,0,0,0,0,0,0,0,0,0,0
"36d14549-59f9-3a8e-8de6-a94416b5605d",1,17,10,11,8,4,2,0,0,0,0,0,0,0,0,0,0
"28aa3b3e-18dc-3d0a-ad57-fd5354fd491b",1,24,22,13,12,4,1,0,0,0,0,0,0,1,0,0,0
"b4a8348f-7ec6-3e7b-9d55-456ab15ee20b",1,10,10,10,4,1,0,0,0,0,0,0,0,0,0,0,0
"b4a8348f-7ec6-3e7b-9d55-456ab15ee20b",2,12,11,15,4,1,0,0,0,0,0,0,0,0,0,0,0
"4f7a2490-1e43-3de9-8fd6-431038619e72",1,13,11,6,3,3,0,0,0,0,0,0,0,0,0,0,0
"2b60221d-a080-30ac-823a-7f7c1b3c62e8",1,18,12,8,5,1,1,0,0,0,0,0,0,0,0,0,0
"2b60221d-a080-30ac-823a-7f7c1b3c62e8",2,8,12,10,8,3,2,2,1,0,0,0,0,0,0,0,0
"a5d127fa-bb77-349f-aa10-9a08271989d2",1,10,8,8,5,4,3,0,0,0,0,0,0,0,0,0,0
"de9d8d07-7670-3876-9985-20d516916e1d",1,7,8,6,2,2,2,1,0,0,0,0,0,0,0,0,0
"de9d8d07-7670-3876-9985-20d516916e1d",2,5,8,9,1,1,0,0,0,0,0,0,0,0,0,0,0
"67ee0f2e-6f1a-3aef-9059-3b31017cce60",1,11,13,8,2,2,3,1,0,0,0,0,0,0,0,0,0
"67ee0f2e-6f1a-3aef-9059-3b31017cce60",2,7,13,13,2,2,1,0,0,0,0,0,0,0,0,0,0
"ec53d9ef-1fb3-3396-a1c4-17108828a88f",1,12,18,10,5,3,0,1,0,0,0,0,0,0,0,0,0
"ec53d9ef-1fb3-3396-a1c4-17108828a88f",2,11,10,6,8,5,1,0,0,0,0,0,0,0,0,0,0
"81f608b6-54f0-361b-b21a-12658ea0cfdc",1,12,5,2,2,2,1,0,0,0,0,0,0,0,1,0,0
"e1bdd20e-6167-3e6e-bfe7-64f739cd129c",1,16,18,10,8,3,3,0,0,0,0,0,0,0,0,0,0
"238b9f2f-c97e-3458-94cb-0ef92ec73673",1,13,11,4,2,2,0,0,0,0,0,0,0,0,0,0,0
"33cc5e33-0705-3b9d-9010-b32fc90a132d",1,16,12,11,8,1,0,0,0,0,0,0,0,0,0,0,0
"33cc5e33-0705-3b9d-9010-b32fc90a132d",2,10,12,9,6,2,0,0,0,0,0,0,0,0,0,0,0
"3e0c35e7-588c-3ced-9387-392da23091c9",1,8,11,5,1,4,0,1,0,0,0,0,0,0,0,0,0
"3e0c35e7-588c-3ced-9387-392da23091c9",2,9,11,10,4,1,0,1,0,0,0,0,0,0,0,0,0
"e80e66c0-b0f1-3dc9-8324-0e3810fd5525",1,10,13,8,1,4,1,0,0,0,0,0,0,0,0,0,0
"14465b60-a25d-3558-8b5c-9f69cdc30547",1,28,16,14,2,3,1,0,0,0,0,0,0,0,0,0,0
"75bcb61f-1168-3e59-9dbc-1f3a7bab80a5",1,13,14,10,4,3,1,0,0,0,0,0,0,0,0,0,0
"e42c400c-8fe2-3c92-9620-bd88158c884a",1,8,8,8,5,2,0,0,2,0,0,0,0,0,0,0,0
"e42c400c-8fe2-3c92-9620-bd88158c884a",2,11,9,5,6,1,1,1,0,0,0,0,0,0,0,0,0
"2d2da638-5571-3818-b4ca-c64d737e3b6b",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4781d809-cab9-3801-b964-765ba5fa9c30",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"afba21b0-5430-3375-b5aa-f354f4edefa8",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105c68b7-9e42-31fd-a746-34beb28c7604",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4e44653c-f851-381e-b44e-55aab056b523",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"acc97e5d-097e-34f6-beb0-c68588cabb66",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0da85b81-6314-39c8-b064-faa77ac5c6ea",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49477004-78c8-374b-90d8-d71a8acf1327",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25cebccd-3175-3db5-9db9-28e49447b44d",1,4,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0
"28830926-ddf4-3698-bb61-a84f437d2380",1,5,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
"155c6bc9-b1ab-36dc-9ff9-c727a6f2914a",1,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0
"05b3861f-17ed-3c19-aeeb-d1f11a16b1df",1,2,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
"61ad7516-e3a9-349c-883e-3b46a9ddd718",1,2,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0
"54619b9e-9de8-3c83-8f1b-2c59c103fe93",1,3,0,5,0,1,1,1,0,0,0,0,0,1,0,0,0
"4202341d-dc0f-38cb-99d7-3a564fd577f7",1,3,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0
"3ed6d8af-994e-37fc-8d11-444f6489b939",1,3,1,4,0,3,0,1,0,0,0,0,0,0,0,0,0
"01aaa19a-39d8-39ef-9e26-0fb5f5f28531",1,3,0,2,0,2,0,2,1,0,0,0,0,0,0,0,0
"9de30521-202c-37c3-a1bf-62d17cb189fc",1,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0
"8613a802-e61c-39a0-977d-f78e06fa53de",1,6,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
"7bbeb80d-3f96-3fb3-9f08-77082b8a2e15",1,4,0,1,0,4,1,1,0,0,0,0,0,0,0,0,0
"17719eb0-0616-3dea-9be3-6b5914798841",1,0,0,5,0,2,2,1,0,0,0,0,0,0,0,0,0
"e8e15d48-9ed6-3fb0-95d6-e7e27de4f8d4",1,4,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0
"5b46d56c-8c9a-3021-b587-87994d487a78",1,4,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0
"c3718a18-2fc4-314f-a467-da25d917deaf",1,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"fb717581-3739-3c5e-868d-7b4675686199",1,8,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"0a5ce655-1aa0-37fb-a13a-7991e636a7c7",1,5,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"dc37575d-a899-376a-8c4b-0acdb6b3133f",1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dc646096-f116-3c58-8da3-eeac0bc24839",1,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63579744-c675-3d59-916c-7433ae9268c1",1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60bfbb80-ff4e-3ccb-9c9e-bac299368f56",1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0d5d18b7-e279-31dd-901b-c6e1bced35a7",1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06375d25-6c86-3422-b9b7-6e80593166fd",1,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"17f490a4-0e72-3aab-8204-1db7e7e38ddf",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"640f5625-0456-3059-bbaa-e5cdc2f87944",1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7925c1af-c6cd-35a3-95b7-ab7a8a5f2aca",1,35,21,30,16,25,8,3,0,0,0,0,0,0,0,0,0
"a3bd2af2-fd3c-307e-bce8-e60173dd5382",1,20,18,17,19,12,6,1,0,0,0,0,0,1,0,0,0
"a2beec0f-639a-3368-977f-e07d0db7e109",1,8,12,31,24,22,14,5,0,0,0,0,0,0,0,0,0
"50ac67ff-2b2e-38cb-b954-d4229e37321e",1,17,22,37,9,14,7,0,0,0,0,0,0,0,0,0,0
"e9011400-e64d-3d0c-a493-b8d64a22b42c",1,10,2,10,5,32,22,7,0,0,0,0,0,0,0,0,0
"20ff07eb-c0f8-3e01-9c8d-42eb28e4dc82",1,12,6,27,23,23,3,3,0,0,0,0,0,0,0,0,0
